Order ID,Order Date,Ship Date,Customer Name,Segment,Region,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit
ORD-104909,31-08-2022,04-09-2022,Customer 284,Corporate,East,Technology,Phones,iPhone 14,476.46,6,0,138.35
ORD-104910,23-08-2023,25-08-2023,Customer 44,Corporate,East,Technology,Accessories,Keyboard,1242.11,1,0,155.41
ORD-104911,30-04-2023,04-05-2023,Customer 335,Home Office,North,Furniture,Bookcases,Tall Bookcase,1087.5,10,0.1,209.15
ORD-104912,13-12-2022,18-12-2022,Customer 728,Home Office,East,Furniture,Chairs,Classic Desk Chair,1231.64,10,0.1,161.55
ORD-104913,29-11-2022,03-12-2022,Customer 226,Corporate,South,Technology,Phones,iPhone 14,290.39,4,0.3,39.95
ORD-104914,07-03-2023,09-03-2023,Customer 531,Consumer,West,Technology,Copiers,Canon All-in-One,1337.35,9,0.2,174.73
ORD-104915,25-01-2022,26-01-2022,Customer 110,Corporate,South,Technology,Copiers,HP Copier,735.89,1,0.1,40.61
ORD-104916,03-03-2023,05-03-2023,Customer 412,Consumer,East,Office Supplies,Storage,Storage Box,1036.6,10,0.1,204.55
ORD-104917,29-04-2022,03-05-2022,Customer 674,Corporate,East,Office Supplies,Storage,File Cabinet,1031.38,2,0.3,190.08
ORD-104918,30-06-2023,02-07-2023,Customer 948,Consumer,North,Technology,Copiers,HP Copier,767.11,10,0,194.18
ORD-104919,01-08-2022,03-08-2022,Customer 537,Home Office,West,Technology,Phones,Samsung Galaxy,798.63,4,0,210.74
ORD-104920,22-08-2022,27-08-2022,Customer 94,Corporate,West,Office Supplies,Paper,A4 Paper,1353.98,8,0.2,281.97
ORD-104921,13-06-2023,16-06-2023,Customer 992,Consumer,South,Office Supplies,Paper,Legal Pad,1356.08,2,0.2,208.65
ORD-104922,04-04-2022,08-04-2022,Customer 416,Consumer,North,Furniture,Chairs,Classic Desk Chair,945.17,6,0.1,150.6
ORD-104923,17-02-2023,19-02-2023,Customer 675,Consumer,South,Furniture,Chairs,ErgoChair Pro,618.37,6,0.1,57.56
ORD-104924,18-04-2023,19-04-2023,Customer 133,Consumer,East,Technology,Phones,Samsung Galaxy,1079.19,7,0.2,256.2
ORD-104925,01-12-2022,04-12-2022,Customer 728,Home Office,East,Technology,Phones,Samsung Galaxy,660.87,3,0.1,51.48
ORD-104926,25-10-2022,26-10-2022,Customer 368,Consumer,South,Office Supplies,Binders,2-inch Binder,1196.71,9,0.1,155.57
ORD-104927,03-06-2023,07-06-2023,Customer 256,Consumer,South,Office Supplies,Paper,A4 Paper,689.86,4,0.2,160.91
ORD-104928,08-02-2023,10-02-2023,Customer 117,Consumer,West,Technology,Copiers,HP Copier,998.02,6,0.3,50.97
ORD-104929,13-09-2023,18-09-2023,Customer 863,Corporate,North,Office Supplies,Storage,Storage Box,963.24,7,0,245.53
ORD-104930,12-09-2022,16-09-2022,Customer 832,Corporate,West,Technology,Phones,iPhone 14,270.9,4,0.1,34.73
ORD-104931,04-01-2023,09-01-2023,Customer 410,Corporate,South,Technology,Copiers,HP Copier,1883.64,1,0.2,135.47
ORD-104932,21-09-2023,24-09-2023,Customer 295,Home Office,East,Office Supplies,Paper,Legal Pad,1386.56,2,0.3,109.06
ORD-104933,03-09-2023,04-09-2023,Customer 94,Home Office,West,Furniture,Bookcases,Tall Bookcase,1944.94,10,0.2,293.31
ORD-104934,19-06-2022,24-06-2022,Customer 79,Corporate,North,Furniture,Chairs,Classic Desk Chair,1853.46,7,0.3,241.81
ORD-104935,16-11-2023,18-11-2023,Customer 343,Home Office,South,Furniture,Bookcases,Wall Shelf,1926.73,1,0.1,493.36
ORD-104936,23-02-2023,27-02-2023,Customer 858,Consumer,West,Office Supplies,Paper,Legal Pad,713.67,6,0.1,56.55
ORD-104937,15-05-2023,20-05-2023,Customer 133,Corporate,West,Office Supplies,Paper,A4 Paper,513.37,4,0.3,107.09
ORD-104938,15-07-2022,17-07-2022,Customer 501,Home Office,West,Technology,Phones,Samsung Galaxy,1600.49,2,0,84.72
ORD-104939,07-07-2023,08-07-2023,Customer 981,Corporate,South,Office Supplies,Storage,Storage Box,487.27,1,0,135.19
ORD-104940,29-08-2022,01-09-2022,Customer 743,Consumer,South,Technology,Copiers,HP Copier,1751.44,8,0.2,387.94
ORD-104941,22-07-2022,24-07-2022,Customer 697,Home Office,South,Furniture,Tables,Conference Table,118.16,9,0.2,16.55
ORD-104942,20-08-2022,25-08-2022,Customer 655,Home Office,East,Technology,Accessories,Keyboard,994.99,7,0,290.18
ORD-104943,02-06-2023,05-06-2023,Customer 853,Home Office,East,Office Supplies,Paper,Legal Pad,1145.6,2,0.2,141.14
ORD-104944,10-09-2023,11-09-2023,Customer 462,Consumer,South,Furniture,Bookcases,Wall Shelf,1336.28,4,0.3,58.41
ORD-104945,25-08-2023,27-08-2023,Customer 882,Consumer,West,Furniture,Chairs,ErgoChair Pro,1984.35,7,0.2,346.49
ORD-104946,24-02-2022,28-02-2022,Customer 644,Home Office,North,Furniture,Tables,Conference Table,1395.33,9,0.1,253.21
ORD-104947,12-10-2023,14-10-2023,Customer 88,Corporate,South,Office Supplies,Paper,A4 Paper,1604.83,2,0.2,324.77
ORD-104948,21-04-2022,23-04-2022,Customer 481,Consumer,South,Furniture,Tables,Conference Table,1193.23,7,0,328.28
ORD-104949,08-04-2022,11-04-2022,Customer 234,Consumer,West,Technology,Phones,iPhone 14,101.5,10,0.3,5.47
ORD-104950,17-02-2023,18-02-2023,Customer 195,Home Office,North,Furniture,Chairs,Classic Desk Chair,159.11,9,0.1,20.64
ORD-104951,29-07-2022,01-08-2022,Customer 846,Consumer,North,Office Supplies,Storage,Storage Box,1591.13,5,0.2,97.04
ORD-104952,30-11-2022,01-12-2022,Customer 246,Corporate,North,Furniture,Tables,Conference Table,499.02,7,0.3,66.31
ORD-104953,28-04-2022,29-04-2022,Customer 505,Corporate,West,Technology,Accessories,Wireless Mouse,736.56,7,0.3,121.52
ORD-104954,02-09-2022,04-09-2022,Customer 566,Home Office,East,Office Supplies,Paper,Legal Pad,1627.18,8,0.2,108.59
ORD-104955,19-09-2023,22-09-2023,Customer 694,Consumer,West,Office Supplies,Binders,3-ring Binder,1858.6,4,0.2,164.9
ORD-104956,29-08-2023,03-09-2023,Customer 975,Consumer,North,Office Supplies,Paper,A4 Paper,237.11,8,0.3,19.2
ORD-104957,25-11-2022,26-11-2022,Customer 901,Corporate,West,Office Supplies,Binders,2-inch Binder,860.46,9,0,106
ORD-104958,08-10-2023,10-10-2023,Customer 683,Corporate,North,Office Supplies,Storage,File Cabinet,234.12,7,0,54.6
ORD-104959,27-08-2022,01-09-2022,Customer 716,Corporate,East,Office Supplies,Paper,Legal Pad,853.69,3,0.1,150.56
ORD-104960,24-03-2022,27-03-2022,Customer 29,Corporate,East,Technology,Copiers,Canon All-in-One,1113.56,1,0.2,64.24
ORD-104961,25-04-2023,30-04-2023,Customer 795,Home Office,South,Furniture,Bookcases,Wall Shelf,679.3,9,0.2,138.78
ORD-104962,05-03-2022,09-03-2022,Customer 171,Corporate,North,Office Supplies,Binders,3-ring Binder,488.32,1,0.1,54.31
ORD-104963,28-09-2022,03-10-2022,Customer 438,Corporate,West,Furniture,Chairs,ErgoChair Pro,52.96,9,0.2,11.31
ORD-104964,30-08-2023,01-09-2023,Customer 663,Home Office,East,Furniture,Chairs,ErgoChair Pro,1021.18,1,0.1,68.43
ORD-104965,17-11-2023,22-11-2023,Customer 77,Consumer,East,Furniture,Bookcases,Wall Shelf,570.23,5,0.3,40.04
ORD-104966,22-03-2022,26-03-2022,Customer 338,Home Office,East,Office Supplies,Storage,Storage Box,840.73,2,0.2,146.94
ORD-104967,15-09-2022,16-09-2022,Customer 876,Home Office,East,Furniture,Tables,Wooden Desk,923.19,4,0.3,50.04
ORD-104968,29-09-2022,01-10-2022,Customer 724,Corporate,South,Technology,Phones,Samsung Galaxy,35.81,5,0.2,5.44
ORD-104969,15-02-2023,20-02-2023,Customer 794,Consumer,South,Office Supplies,Binders,2-inch Binder,1079.62,4,0.3,116.28
ORD-104970,15-09-2022,18-09-2022,Customer 291,Home Office,West,Technology,Phones,Samsung Galaxy,1943.98,7,0.3,85.46
ORD-104971,05-01-2022,09-01-2022,Customer 870,Corporate,South,Technology,Copiers,Canon All-in-One,1146.55,2,0,143.63
ORD-104972,20-09-2023,24-09-2023,Customer 923,Corporate,South,Office Supplies,Paper,A4 Paper,256.91,10,0.2,35.18
ORD-104973,27-08-2022,28-08-2022,Customer 296,Home Office,South,Office Supplies,Storage,File Cabinet,281.61,2,0.2,35.33
ORD-104974,25-03-2023,28-03-2023,Customer 401,Home Office,North,Furniture,Bookcases,Tall Bookcase,1814.38,4,0.1,177.68
ORD-104975,20-03-2023,22-03-2023,Customer 920,Consumer,West,Office Supplies,Paper,A4 Paper,1528.22,10,0.2,192.5
ORD-104976,08-12-2023,10-12-2023,Customer 952,Consumer,North,Furniture,Bookcases,Tall Bookcase,1502.98,9,0.3,264
ORD-104977,13-12-2023,14-12-2023,Customer 404,Home Office,North,Technology,Copiers,HP Copier,500.4,4,0.2,48.53
ORD-104978,07-11-2023,11-11-2023,Customer 796,Corporate,West,Technology,Copiers,Canon All-in-One,1260.98,3,0.1,142.72
ORD-104979,28-12-2023,29-12-2023,Customer 595,Consumer,West,Furniture,Chairs,ErgoChair Pro,1832.62,8,0,305.05
ORD-104980,01-05-2023,06-05-2023,Customer 168,Home Office,North,Furniture,Tables,Conference Table,1110.1,9,0.1,215.07
ORD-104981,02-02-2023,04-02-2023,Customer 478,Consumer,East,Furniture,Tables,Conference Table,513.94,3,0.1,72.67
ORD-104982,28-10-2022,30-10-2022,Customer 34,Home Office,West,Office Supplies,Binders,3-ring Binder,1294.68,7,0.3,257.19
ORD-104983,17-10-2023,18-10-2023,Customer 687,Home Office,West,Technology,Accessories,Keyboard,542.24,7,0.2,113.1
ORD-104984,09-09-2023,10-09-2023,Customer 387,Consumer,East,Furniture,Chairs,ErgoChair Pro,842.25,1,0,214.91
ORD-104985,09-08-2023,11-08-2023,Customer 398,Home Office,West,Office Supplies,Paper,A4 Paper,869.19,9,0.2,117.96
ORD-104986,21-10-2022,25-10-2022,Customer 189,Home Office,North,Furniture,Chairs,Classic Desk Chair,579.89,4,0,150.14
ORD-104987,26-10-2023,29-10-2023,Customer 721,Corporate,North,Office Supplies,Storage,File Cabinet,1952.95,9,0.1,391.45
ORD-104988,07-03-2023,11-03-2023,Customer 277,Home Office,West,Office Supplies,Paper,A4 Paper,224.08,9,0.3,20.54
ORD-104989,28-07-2022,29-07-2022,Customer 817,Corporate,South,Office Supplies,Binders,3-ring Binder,1451.13,9,0,392.84
ORD-104990,05-11-2022,08-11-2022,Customer 237,Home Office,North,Office Supplies,Paper,Legal Pad,1613.13,2,0.3,101.66
ORD-104991,26-07-2023,27-07-2023,Customer 162,Consumer,West,Technology,Accessories,Keyboard,1596.57,9,0,330.69
ORD-104992,06-02-2022,07-02-2022,Customer 504,Consumer,East,Office Supplies,Binders,3-ring Binder,866.72,9,0.1,151.25
ORD-104993,12-12-2022,13-12-2022,Customer 313,Corporate,East,Furniture,Tables,Wooden Desk,341.9,6,0.2,35.03
ORD-104994,01-09-2022,03-09-2022,Customer 971,Consumer,North,Furniture,Chairs,Classic Desk Chair,1185.17,1,0,282.69
ORD-104995,11-01-2023,16-01-2023,Customer 13,Home Office,North,Furniture,Chairs,Classic Desk Chair,1339.99,2,0.2,167.28
ORD-104996,05-01-2022,10-01-2022,Customer 735,Consumer,East,Technology,Accessories,Keyboard,917.41,9,0,180.27
ORD-104997,24-03-2023,25-03-2023,Customer 369,Consumer,South,Office Supplies,Binders,3-ring Binder,930.64,6,0.1,246.98
ORD-104998,02-12-2023,07-12-2023,Customer 204,Consumer,East,Furniture,Chairs,ErgoChair Pro,384.47,6,0,74.27
ORD-104999,21-08-2022,25-08-2022,Customer 780,Consumer,East,Technology,Copiers,Canon All-in-One,1032.21,3,0.3,95.99
ORD-105000,19-11-2023,21-11-2023,Customer 9,Consumer,North,Office Supplies,Paper,A4 Paper,406.23,4,0.3,14.76
ORD-105001,15-03-2022,18-03-2022,Customer 19,Corporate,East,Office Supplies,Storage,File Cabinet,940.14,7,0,227.33
ORD-105002,03-11-2022,07-11-2022,Customer 114,Corporate,West,Furniture,Bookcases,Tall Bookcase,1508.97,4,0,146.81
ORD-105003,17-11-2023,21-11-2023,Customer 680,Consumer,West,Office Supplies,Paper,A4 Paper,1330.81,7,0,233.73
ORD-105004,07-03-2023,10-03-2023,Customer 376,Consumer,West,Office Supplies,Binders,3-ring Binder,1449.49,9,0.2,151.15
ORD-105005,26-01-2022,28-01-2022,Customer 749,Consumer,North,Office Supplies,Binders,2-inch Binder,1661.89,2,0,302.98
ORD-105006,09-08-2022,14-08-2022,Customer 144,Consumer,South,Furniture,Bookcases,Wall Shelf,862.05,10,0,243.87
ORD-105007,04-02-2022,05-02-2022,Customer 502,Consumer,North,Furniture,Tables,Wooden Desk,659.9,6,0,158.83
ORD-105008,18-10-2022,20-10-2022,Customer 964,Corporate,North,Office Supplies,Storage,Storage Box,1104.34,7,0.3,193.65
ORD-105009,16-12-2022,20-12-2022,Customer 510,Home Office,West,Technology,Accessories,Keyboard,1271.47,5,0.2,295.52
ORD-105010,26-06-2022,28-06-2022,Customer 200,Corporate,East,Furniture,Bookcases,Wall Shelf,562.65,10,0.2,38.3
ORD-105011,03-04-2023,04-04-2023,Customer 544,Consumer,West,Furniture,Tables,Wooden Desk,207.84,10,0.1,12.6
ORD-105012,13-08-2022,14-08-2022,Customer 745,Consumer,South,Technology,Accessories,Keyboard,1913.61,3,0.2,87.9
ORD-105013,18-03-2022,22-03-2022,Customer 565,Home Office,West,Office Supplies,Binders,3-ring Binder,1209.93,8,0.2,137.76
ORD-105014,24-06-2022,25-06-2022,Customer 900,Corporate,East,Technology,Copiers,Canon All-in-One,376.24,9,0.3,65.5
ORD-105015,10-10-2022,14-10-2022,Customer 556,Consumer,South,Furniture,Tables,Conference Table,547.92,2,0,66.34
ORD-105016,15-11-2022,17-11-2022,Customer 710,Consumer,South,Technology,Phones,Samsung Galaxy,714.97,8,0.3,66.06
ORD-105017,22-05-2022,23-05-2022,Customer 430,Corporate,East,Furniture,Tables,Conference Table,1435.73,2,0.1,345.73
ORD-105018,22-10-2023,23-10-2023,Customer 252,Consumer,North,Technology,Accessories,Wireless Mouse,994.9,6,0.2,51.96
ORD-105019,29-07-2022,02-08-2022,Customer 891,Consumer,South,Furniture,Tables,Conference Table,605.78,8,0.3,90.08
ORD-105020,24-01-2023,28-01-2023,Customer 951,Home Office,North,Furniture,Tables,Wooden Desk,1420.14,10,0.3,72.36
ORD-105021,24-12-2023,26-12-2023,Customer 896,Consumer,North,Furniture,Tables,Conference Table,899.55,5,0.3,179.81
ORD-105022,19-04-2022,22-04-2022,Customer 154,Corporate,South,Office Supplies,Storage,File Cabinet,1931.71,2,0.1,284.41
ORD-105023,30-07-2022,03-08-2022,Customer 795,Home Office,East,Office Supplies,Binders,3-ring Binder,885.17,2,0.2,51.63
ORD-105024,15-07-2022,18-07-2022,Customer 448,Consumer,East,Technology,Phones,iPhone 14,1942.59,3,0.3,257.9
ORD-105025,01-04-2023,02-04-2023,Customer 295,Corporate,West,Technology,Phones,iPhone 14,1475.54,6,0.2,115.28
ORD-105026,28-01-2023,02-02-2023,Customer 639,Home Office,North,Technology,Accessories,Keyboard,299.15,8,0.1,16.2
ORD-105027,19-01-2023,24-01-2023,Customer 990,Home Office,North,Furniture,Tables,Conference Table,718,4,0.1,178.03
ORD-105028,03-05-2022,08-05-2022,Customer 211,Home Office,East,Office Supplies,Storage,Storage Box,685.41,9,0.1,93.7
ORD-105029,13-03-2022,14-03-2022,Customer 725,Corporate,North,Technology,Copiers,HP Copier,734.94,7,0.2,109.15
ORD-105030,26-06-2022,27-06-2022,Customer 489,Consumer,East,Furniture,Bookcases,Wall Shelf,475.84,5,0.2,20.22
ORD-105031,09-02-2022,10-02-2022,Customer 923,Consumer,West,Furniture,Tables,Wooden Desk,60,10,0.1,11.16
ORD-105032,21-12-2022,26-12-2022,Customer 382,Consumer,East,Technology,Copiers,HP Copier,1285.65,4,0.3,198.93
ORD-105033,29-06-2022,02-07-2022,Customer 408,Corporate,North,Furniture,Tables,Conference Table,1407.89,7,0.3,126.35
ORD-105034,10-01-2023,15-01-2023,Customer 201,Home Office,East,Office Supplies,Storage,Storage Box,1903.63,8,0,375.08
ORD-105035,01-01-2024,03-01-2024,Customer 37,Home Office,North,Furniture,Tables,Conference Table,1433.55,7,0.3,246.69
ORD-105036,10-12-2023,13-12-2023,Customer 543,Consumer,North,Furniture,Tables,Conference Table,1323.84,8,0.2,232.74
ORD-105037,01-04-2022,03-04-2022,Customer 504,Corporate,North,Technology,Phones,iPhone 14,1602.44,8,0,155.83
ORD-105038,05-05-2023,08-05-2023,Customer 873,Home Office,West,Technology,Phones,iPhone 14,1726.05,3,0,96.87
ORD-105039,09-02-2023,10-02-2023,Customer 36,Consumer,East,Furniture,Chairs,Classic Desk Chair,1096.01,4,0.3,79.86
ORD-105040,24-10-2022,27-10-2022,Customer 894,Home Office,East,Office Supplies,Paper,Legal Pad,1358.52,10,0,138.71
ORD-105041,06-04-2022,11-04-2022,Customer 901,Corporate,South,Office Supplies,Paper,Legal Pad,321.81,4,0.1,19.38
ORD-105042,24-12-2022,27-12-2022,Customer 214,Consumer,East,Furniture,Chairs,ErgoChair Pro,1193.06,4,0.3,107.02
ORD-105043,22-02-2022,24-02-2022,Customer 94,Consumer,North,Technology,Copiers,HP Copier,1370.71,8,0.2,211.98
ORD-105044,08-07-2022,09-07-2022,Customer 217,Corporate,North,Office Supplies,Storage,File Cabinet,1160.97,8,0.3,66.61
ORD-105045,22-10-2023,25-10-2023,Customer 264,Home Office,South,Furniture,Chairs,ErgoChair Pro,485.7,5,0,107.68
ORD-105046,22-06-2022,27-06-2022,Customer 430,Corporate,North,Office Supplies,Storage,Storage Box,586.57,6,0,64.28
ORD-105047,28-07-2022,01-08-2022,Customer 593,Corporate,South,Technology,Phones,Samsung Galaxy,1744.14,6,0.2,200.83
ORD-105048,09-06-2022,13-06-2022,Customer 675,Home Office,East,Technology,Phones,iPhone 14,582.07,8,0.3,25.8
ORD-105049,15-02-2023,18-02-2023,Customer 292,Consumer,East,Office Supplies,Storage,File Cabinet,373.76,6,0.2,68.3
ORD-105050,10-06-2022,13-06-2022,Customer 202,Home Office,North,Technology,Accessories,Wireless Mouse,748.14,3,0.3,102.47
ORD-105051,04-03-2022,07-03-2022,Customer 149,Corporate,West,Office Supplies,Paper,Legal Pad,1582.55,6,0.2,166.93
ORD-105052,28-02-2023,01-03-2023,Customer 733,Home Office,East,Office Supplies,Binders,3-ring Binder,1930.85,4,0.3,83.77
ORD-105053,30-10-2023,31-10-2023,Customer 940,Home Office,North,Office Supplies,Binders,2-inch Binder,92.74,6,0.2,7.95
ORD-105054,31-03-2022,03-04-2022,Customer 294,Home Office,North,Office Supplies,Binders,3-ring Binder,963.8,4,0,80.58
ORD-105055,05-07-2023,10-07-2023,Customer 866,Consumer,South,Furniture,Bookcases,Wall Shelf,1386.13,6,0,358.43
ORD-105056,11-03-2023,14-03-2023,Customer 526,Home Office,East,Office Supplies,Paper,A4 Paper,1292.49,5,0.3,203.79
ORD-105057,22-10-2022,25-10-2022,Customer 767,Consumer,West,Technology,Phones,iPhone 14,1592.61,1,0.3,97.71
ORD-105058,21-04-2023,26-04-2023,Customer 1000,Corporate,East,Technology,Accessories,Keyboard,240.86,9,0.2,43.09
ORD-105059,13-05-2023,18-05-2023,Customer 468,Home Office,East,Furniture,Chairs,Classic Desk Chair,1918.97,2,0.3,241.38
ORD-105060,18-07-2023,20-07-2023,Customer 589,Corporate,North,Technology,Copiers,Canon All-in-One,204.63,8,0.2,22.09
ORD-105061,23-08-2022,28-08-2022,Customer 197,Home Office,East,Office Supplies,Storage,Storage Box,668.55,8,0.3,85.68
ORD-105062,25-09-2023,28-09-2023,Customer 127,Home Office,West,Furniture,Chairs,ErgoChair Pro,54.27,4,0.2,8.76
ORD-105063,20-02-2023,23-02-2023,Customer 391,Consumer,West,Technology,Phones,Samsung Galaxy,164.3,4,0.3,13.55
ORD-105064,22-12-2022,25-12-2022,Customer 731,Consumer,West,Office Supplies,Binders,3-ring Binder,1704.92,1,0.1,397.04
ORD-105065,04-11-2023,07-11-2023,Customer 332,Corporate,South,Furniture,Bookcases,Wall Shelf,79.95,4,0.3,7.15
ORD-105066,01-07-2022,03-07-2022,Customer 728,Home Office,North,Office Supplies,Storage,File Cabinet,1593.46,1,0,408.14
ORD-105067,25-11-2023,30-11-2023,Customer 405,Consumer,South,Technology,Phones,iPhone 14,464.41,10,0,134.88
ORD-105068,03-11-2022,05-11-2022,Customer 673,Corporate,North,Technology,Copiers,HP Copier,1799.65,3,0.2,335.27
ORD-105069,17-04-2022,20-04-2022,Customer 394,Home Office,East,Technology,Phones,iPhone 14,1240.81,1,0.3,150.18
ORD-105070,30-01-2022,02-02-2022,Customer 712,Corporate,South,Technology,Accessories,Wireless Mouse,1282.12,9,0,65.92
ORD-105071,04-05-2022,05-05-2022,Customer 455,Home Office,West,Office Supplies,Storage,File Cabinet,910.49,9,0.3,51.87
ORD-105072,05-03-2022,08-03-2022,Customer 724,Corporate,South,Technology,Copiers,HP Copier,552.57,5,0,46.9
ORD-105073,21-01-2023,26-01-2023,Customer 174,Corporate,South,Office Supplies,Binders,3-ring Binder,1368.67,2,0,345.12
ORD-105074,14-02-2022,18-02-2022,Customer 933,Corporate,South,Technology,Phones,Samsung Galaxy,1536.79,5,0.2,297.45
ORD-105075,12-10-2023,16-10-2023,Customer 907,Consumer,West,Office Supplies,Paper,A4 Paper,1738.38,9,0.3,134.45
ORD-105076,19-07-2023,24-07-2023,Customer 293,Home Office,North,Furniture,Tables,Wooden Desk,1647.22,10,0.1,231.44
ORD-105077,22-06-2022,25-06-2022,Customer 492,Home Office,North,Technology,Copiers,HP Copier,1115.46,9,0.3,171.27
ORD-105078,15-10-2022,17-10-2022,Customer 261,Consumer,West,Furniture,Bookcases,Wall Shelf,499.88,2,0.2,86.15
ORD-105079,17-09-2023,22-09-2023,Customer 870,Corporate,South,Technology,Copiers,Canon All-in-One,1634.66,2,0.3,173.27
ORD-105080,23-03-2022,26-03-2022,Customer 299,Consumer,South,Technology,Copiers,HP Copier,995.3,7,0.1,51.83
ORD-105081,26-05-2022,30-05-2022,Customer 153,Corporate,South,Technology,Phones,Samsung Galaxy,666.5,8,0.2,102.46
ORD-105082,29-06-2023,02-07-2023,Customer 38,Consumer,South,Furniture,Bookcases,Tall Bookcase,36.17,3,0.3,3.5
ORD-105083,08-05-2022,11-05-2022,Customer 959,Consumer,North,Furniture,Chairs,Classic Desk Chair,1544.3,4,0,357.55
ORD-105084,29-03-2022,02-04-2022,Customer 950,Corporate,North,Office Supplies,Paper,Legal Pad,1539.91,2,0.2,215.35
ORD-105085,30-01-2023,31-01-2023,Customer 190,Home Office,North,Technology,Accessories,Keyboard,1024.82,9,0,255.88
